0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0.112477705,0.461471051,0.115573945,0.164127037,0.418279618,0.09589963,0.213559911,0.34793964,0.077546824,0.266792551,0.303903967,0.057744712,0.316296175,0.290184647,0.038769767,0.175905213,0.249655038,0.09093681,0.238611355,0.224613339,0.058063198,0.281033054,0.240705401,0.0342815,0.312584534,0.255865961,0.02018816,0.151151106,0.225253135,0.079359062,0.194385663,0.139239281,0.054972213,0.22039561,0.080368906,0.040942125,0.236356631,0.026792407,0.03219483,0.117170796,0.229813784,0.062788613,0.114866629,0.12476787,0.031757548,0.108476564,0.057520896,0.013280183,0.102161512,0,0.003824808,0.081887946,0.261952192,0.044943035,0.045967892,0.189838976,0.016777918,0.020215839,0.141735286,0.005660079,0,0.095235974,0,0.18234688,0.444680244,0.086602194,0.133015573,0.409575969,0.076791009,0.091441751,0.329805523,0.067351364,0.049543262,0.284073681,0.055013437,0.007425964,0.265602022,0.042130306,0.123966515,0.234673172,0.082735296,0.071631432,0.212877661,0.049742028,0.029982805,0.229935557,0.01953987,0,0.248581797,0.001283318,0.146679103,0.213724405,0.06909536,0.112434864,0.127941638,0.045547809,0.087104082,0.06001249,0.024296019,0.067963004,0,0.009773806,0.176382601,0.224793702,0.051066756,0.186995268,0.126467735,0.024334941,0.191511452,0.062782973,0.009083085,0.191032946,0.000751168,0.000441536,0.205828846,0.25987336,0.032196842,0.244446576,0.198688239,0.009329021,0.268388212,0.14899531,0.002987072,0.284202516,0.09795168,0,b
0.110368922,0.456723839,0.11627431,0.1621048,0.414073318,0.096676977,0.209883317,0.34398827,0.078516353,0.262081698,0.299810737,0.058905266,0.310362652,0.285719723,0.040152997,0.173521504,0.248848587,0.091521399,0.236598209,0.225222975,0.056729946,0.279550448,0.240147442,0.031297922,0.312117174,0.254961163,0.016384922,0.148530141,0.223705739,0.079900429,0.187772289,0.135571271,0.054621395,0.212170675,0.07363531,0.040060557,0.227357224,0.01646933,0.030868836,0.114908561,0.228293508,0.063229896,0.112307176,0.122441143,0.03156703,0.107120708,0.05669561,0.013489261,0.101605371,0,0.004496962,0.081029043,0.260679215,0.045192406,0.045254424,0.190900177,0.016405888,0.020039648,0.142975301,0.005383015,0,0.096169442,0,0.183396578,0.439436316,0.086976516,0.133952796,0.403601468,0.078508437,0.092720747,0.325185537,0.069690287,0.05221194,0.280728161,0.057683811,0.010630548,0.264689326,0.044752561,0.122268975,0.23088187,0.084611802,0.07024157,0.210971892,0.052350253,0.02957058,0.228430033,0.02245722,0,0.247065485,0.004458159,0.14525944,0.209561825,0.070436461,0.111283481,0.125104368,0.048112862,0.087223589,0.059524059,0.027681064,0.068322539,0.000846267,0.013718478,0.175692737,0.220018029,0.051921934,0.185321987,0.123181939,0.025404464,0.190342247,0.060514569,0.009259678,0.189991832,0,0,0.205904782,0.255705416,0.032759916,0.244373679,0.195154786,0.010313891,0.267734945,0.14579916,0.003735431,0.282919765,0.09602499,0.000405237,b
0.099771142,0.454006463,0.109481424,0.153937519,0.407973796,0.092105849,0.200691313,0.339433342,0.074878767,0.250798106,0.295087069,0.055784583,0.297882557,0.280222267,0.03766612,0.160388768,0.244918734,0.08821539,0.223782539,0.215998381,0.054440092,0.266266525,0.231463224,0.028754979,0.298065424,0.24593702,0.013524748,0.137545019,0.220754057,0.076071821,0.175550103,0.128377467,0.052310295,0.201372802,0.068130761,0.037414901,0.218009084,0.015359133,0.027521349,0.106819987,0.225591272,0.05909472,0.103567719,0.121171325,0.030529782,0.099254549,0.055114061,0.012648299,0.094522506,0,0.002908938,0.075699896,0.25689742,0.040699333,0.040902764,0.187695712,0.015481606,0.017685771,0.139092833,0.005475916,0,0.09248957,0,0.178658068,0.431119412,0.086948534,0.129102468,0.396393567,0.079794029,0.087339222,0.320856899,0.072121658,0.047608674,0.278179258,0.061157536,0.007113993,0.263951212,0.049154922,0.116250157,0.22777912,0.085778182,0.065610945,0.208325237,0.054942649,0.027030349,0.22686848,0.026423413,0,0.246474355,0.009320088,0.139027357,0.206245512,0.071519048,0.10391593,0.123699635,0.050142828,0.079261124,0.059536964,0.030358143,0.060339749,0.002450407,0.016769163,0.169535577,0.215142041,0.053080082,0.177713394,0.119896024,0.026902664,0.182360351,0.058289975,0.009910204,0.182038009,0,0,0.199879587,0.249403745,0.034225363,0.236631334,0.189563721,0.011769503,0.259272218,0.141703635,0.004521683,0.274291039,0.094416827,0.000647813,b
0.104550421,0.449121088,0.115676223,0.156133443,0.399396628,0.097582132,0.199764788,0.335612804,0.078749251,0.247080714,0.29300198,0.058675956,0.29365024,0.27613005,0.039376967,0.158316225,0.241846412,0.090731772,0.219540387,0.212901503,0.054564368,0.261081487,0.230783552,0.026362166,0.292612225,0.24751994,0.009542406,0.136052102,0.221298724,0.078309305,0.172000736,0.127420574,0.053296134,0.199955225,0.071065456,0.036354691,0.219801158,0.023723453,0.024460562,0.10620454,0.229518563,0.061218958,0.104836404,0.125210792,0.031982392,0.101218939,0.057560056,0.011946976,0.098219097,0,0,0.076193601,0.264206976,0.042962432,0.040839821,0.197517127,0.017846107,0.017778307,0.150074154,0.007343695,0,0.103350073,0.00085137,0.172921658,0.427966118,0.087666416,0.125240803,0.394277394,0.080894685,0.084768772,0.322159827,0.073351306,0.048191667,0.27835393,0.062558053,0.009126902,0.262839019,0.050543305,0.112101376,0.227499902,0.087026393,0.063552499,0.20682466,0.056100041,0.026188672,0.221676588,0.027009808,0,0.238832712,0.009546727,0.134610951,0.206256032,0.072811566,0.101419568,0.12409234,0.052274063,0.076832116,0.061683834,0.032036114,0.05757618,0.006379783,0.017844155,0.165036082,0.214970887,0.05447587,0.171986103,0.121168256,0.029078048,0.175585032,0.059210598,0.011084057,0.174950242,0,0,0.195211589,0.249269664,0.035756461,0.231042743,0.191339135,0.013722964,0.253419399,0.144435287,0.005756989,0.268660963,0.096938431,0.001046203,b
0.108689412,0.456163079,0.109086556,0.158922538,0.415830702,0.089250237,0.209097549,0.348821193,0.070550505,0.259909853,0.306573957,0.050338723,0.305494711,0.296093434,0.031306908,0.17637147,0.250467151,0.08406694,0.239537522,0.226895183,0.04986148,0.280368641,0.24781993,0.026189856,0.310308471,0.269119471,0.013369784,0.151433423,0.227064162,0.073081609,0.195490852,0.144104093,0.049476732,0.219179586,0.082487077,0.037516639,0.233482108,0.024275213,0.031235926,0.1167752,0.232454807,0.057033546,0.116542265,0.128009766,0.027483933,0.113157347,0.059263736,0.011604704,0.109385476,0,0.004773512,0.080660582,0.265693814,0.039584838,0.044210717,0.196006507,0.012562007,0.019259706,0.147353321,0.003262065,0,0.100404829,0,0.180495322,0.446159005,0.101215242,0.130168915,0.406620681,0.092066164,0.092609406,0.332087576,0.078305643,0.049823761,0.287488759,0.061444122,0.005743742,0.263152421,0.043688577,0.131169558,0.233250082,0.089335812,0.077380657,0.205921233,0.054243762,0.033450425,0.225098729,0.021234266,0,0.244420469,0,0.150371671,0.21800667,0.074457595,0.116872191,0.129404664,0.049728841,0.089842498,0.063521862,0.025772244,0.068856657,0.004141092,0.007610828,0.175616145,0.235109687,0.056232549,0.18629247,0.132597148,0.030800715,0.193361044,0.065757632,0.015041932,0.19710964,0,0.003652066,0.199021459,0.274710774,0.037343271,0.236949563,0.219359756,0.01459194,0.260823011,0.173185825,0.00808385,0.277981579,0.123653412,0.003709994,b
0.100743517,0.456180274,0.097655203,0.151136935,0.421091259,0.073917214,0.198893592,0.351447344,0.056226,0.249186918,0.303476453,0.03782101,0.296985582,0.295263946,0.020774893,0.173244521,0.250401258,0.074345212,0.231129661,0.22280848,0.04141818,0.270056084,0.239462495,0.016919769,0.299509093,0.257591248,0.003302708,0.145765007,0.223720193,0.065813117,0.18695505,0.135330975,0.045143705,0.208152577,0.070760787,0.033354625,0.220338568,0.010014832,0.026529409,0.109729335,0.22600466,0.051596183,0.112862989,0.12368691,0.024715558,0.113548771,0.057074547,0.009492122,0.113178313,0,0.002514943,0.071154103,0.255701602,0.035278909,0.039864734,0.185154498,0.010607466,0.017508313,0.138277948,0.00272911,0,0.093850315,0,0.196931779,0.478545785,0.102002894,0.142239332,0.425704539,0.098726573,0.100029826,0.35173434,0.086785074,0.055433154,0.308931828,0.069794048,0.010374486,0.284183443,0.051497165,0.144703984,0.249028862,0.099730419,0.083249509,0.222145438,0.062208749,0.036541462,0.242984533,0.026807211,0,0.2641325,0.005162723,0.163915277,0.234670341,0.080559704,0.127165258,0.134971082,0.051303465,0.092751026,0.062740147,0.023754589,0.063516617,0,0.004548341,0.189273477,0.251139104,0.057839684,0.19530195,0.144295037,0.028456442,0.198912799,0.075039923,0.010733195,0.199616194,0.009188771,0,0.211118221,0.29020226,0.035020292,0.241595387,0.224091649,0.013767131,0.26091969,0.172774792,0.009746589,0.273748696,0.120926261,0.007517301,b
0.104015842,0.456518352,0.082478356,0.156169251,0.416947305,0.062149171,0.200943038,0.345263064,0.047094066,0.248423889,0.295120537,0.030596334,0.293955162,0.283151925,0.015193291,0.171283796,0.249118924,0.066166965,0.229250714,0.222940028,0.035639621,0.268107101,0.232732534,0.012307383,0.296484515,0.247278094,0,0.142702147,0.222899258,0.057291368,0.182434097,0.129789412,0.040124476,0.201330528,0.061627865,0.031264275,0.210260823,0,0.026994452,0.106369153,0.223449409,0.042803127,0.109991878,0.12274766,0.020034406,0.11416921,0.058127463,0.009179294,0.11628671,0.005146742,0.005611062,0.067021415,0.249630332,0.026094429,0.036652729,0.181068003,0.00487943,0.015934646,0.13394326,0.000450298,0,0.090465307,0.000768796,0.200573206,0.494429767,0.087848712,0.138158441,0.439460754,0.085208913,0.093840003,0.358786106,0.075383283,0.048089802,0.31195122,0.059909862,0.002276957,0.283121169,0.043892357,0.139069021,0.255729556,0.093947673,0.079254538,0.228499591,0.058663398,0.033721775,0.248556554,0.025000326,0,0.270720601,0.004465714,0.157696664,0.238453865,0.075219858,0.123347521,0.139532447,0.046428159,0.091189802,0.064846754,0.019348964,0.065580904,0,0.000533238,0.18147409,0.253545642,0.052229878,0.18944031,0.143923402,0.024134956,0.194957972,0.071276307,0.00881511,0.198207736,0.002344102,0,0.20102638,0.291494489,0.028782099,0.229634047,0.219188631,0.009692311,0.248405516,0.165398419,0.007390447,0.261397064,0.111674368,0.006360546,b
0.12118341,0.470304936,0.088098612,0.172988966,0.428971738,0.066105293,0.215049252,0.354069561,0.051049434,0.261664644,0.300812691,0.035195116,0.306713477,0.284690827,0.020416729,0.19265914,0.263630241,0.068047274,0.249864325,0.23355791,0.036603287,0.28677167,0.237737447,0.012875944,0.314668521,0.24810347,0,0.15915364,0.23438409,0.059712723,0.194504842,0.134837419,0.04023277,0.209668592,0.063728958,0.029306319,0.216082469,0,0.023587249,0.11815618,0.235955745,0.046051271,0.117574334,0.134041339,0.020922028,0.117714778,0.070510715,0.007746212,0.116930246,0.017100424,0.002516106,0.074497588,0.264757425,0.030332595,0.042092562,0.198845893,0.00766293,0.018791184,0.156111151,0.002096213,0,0.116056293,0.001307771,0.208492339,0.507414043,0.09187703,0.143472314,0.455846369,0.087288652,0.098078638,0.378686965,0.07461451,0.049760908,0.334150016,0.056549083,0,0.307078838,0.038088311,0.144882977,0.264588654,0.094969472,0.081197143,0.244053483,0.057805195,0.034481794,0.268331647,0.021834828,0.001809597,0.291501105,0,0.163270175,0.24387145,0.076754752,0.126949191,0.144418657,0.048960689,0.091486275,0.06916678,0.02344276,0.061677635,0.005948991,0.005024604,0.18795234,0.255948305,0.053963281,0.199692547,0.146489441,0.027610995,0.20282197,0.068514228,0.012737997,0.202236652,0,0.003596477,0.206156611,0.293220878,0.030375164,0.235893786,0.215212286,0.014800712,0.248404682,0.154861927,0.013887554,0.254782498,0.097116828,0.01301112,b
0.133158743,0.492327273,0.08907564,0.184624001,0.447227538,0.067361854,0.227209449,0.365440845,0.052179392,0.275831997,0.310185015,0.035843141,0.322404891,0.292740822,0.020653889,0.198723853,0.268581808,0.070408896,0.256149322,0.239128351,0.039976001,0.295410633,0.243424892,0.016370326,0.324883252,0.252082229,0.003101416,0.164761454,0.241495073,0.06126461,0.201602176,0.140272677,0.042988554,0.217863351,0.066802442,0.032252703,0.224729359,0,0.02618064,0.123075232,0.245664477,0.046623938,0.120755255,0.141947567,0.021990657,0.118826032,0.077016503,0.008091033,0.115778685,0.022411674,0.00199157,0.079203643,0.279007137,0.02985701,0.044842795,0.213858485,0.007359765,0.020058915,0.170712709,0.001427934,0,0.13012445,0,0.218538702,0.517754316,0.091104733,0.153008163,0.477851272,0.088200281,0.103306144,0.396864653,0.075787108,0.050760806,0.352868319,0.057107266,0,0.328804433,0.037998904,0.153348625,0.276608407,0.093493649,0.085850418,0.258940935,0.058119599,0.03512457,0.282552481,0.023350447,0.001349926,0.305608451,0.001336984,0.172543287,0.254149199,0.073258821,0.137333095,0.155350089,0.048769496,0.104696035,0.078765631,0.025690712,0.081585109,0.014639497,0.007742658,0.1959126,0.264206409,0.048431452,0.201432884,0.145960152,0.025410429,0.20328635,0.069277644,0.014030658,0.204443097,0,0.005525827,0.214320123,0.296956182,0.022384696,0.245959401,0.217991412,0.005256101,0.262041748,0.154046327,0.002548814,0.27184236,0.09049499,0,b
0.109033585,0.51481232,0.075719388,0.168653876,0.475229472,0.049252478,0.219511941,0.3861911,0.033895072,0.273614317,0.322101086,0.017769482,0.325624079,0.302991182,0.003105186,0.191166863,0.283178419,0.059508855,0.250133127,0.249262184,0.032609474,0.290142566,0.242267996,0.012116194,0.320492178,0.242897779,0.000830241,0.154981196,0.252873152,0.053261278,0.194706291,0.147109151,0.037982751,0.211950868,0.069675952,0.031160742,0.219517767,0,0.028627031,0.111464664,0.252890497,0.040667355,0.109554678,0.146940917,0.01854296,0.106482148,0.082470626,0.009843007,0.102059916,0.028187305,0.007974409,0.064144827,0.279811174,0.02491207,0.037836015,0.207329094,0.003647037,0.016856372,0.158915102,0,0,0.112922937,0.000941932,0.236092865,0.551370323,0.092433744,0.167317986,0.506125569,0.082602507,0.114577651,0.425607145,0.068098461,0.06128338,0.370963633,0.047247425,0.0076859,0.339304328,0.025937185,0.158207238,0.303960979,0.100623857,0.093539119,0.283257008,0.063028013,0.039883316,0.296658218,0.026906602,0,0.31178844,0.004344933,0.180449009,0.269631565,0.082604256,0.137746274,0.16843164,0.055838224,0.100235343,0.086274445,0.031155664,0.070280999,0.012170464,0.012741946,0.21118927,0.274587393,0.058210339,0.222819865,0.149178326,0.029490463,0.228155792,0.069752753,0.016508311,0.22985065,0,0.008941203,0.237726569,0.308690608,0.03207019,0.270922303,0.221178353,0.008199558,0.288159251,0.151917338,0.002920844,0.297694623,0.085683674,0,b
0.083982319,0.527988762,0.084828093,0.146584228,0.490016013,0.056321269,0.203490034,0.396192402,0.040298812,0.262522236,0.330389649,0.023636635,0.317996338,0.312952608,0.008608013,0.168716088,0.291915387,0.06654886,0.231948689,0.256418079,0.036697526,0.276135042,0.253516227,0.013289094,0.308873549,0.255021542,0,0.133969456,0.259552389,0.060552085,0.179647788,0.153147012,0.042672656,0.202079371,0.073512465,0.03214651,0.213052943,0,0.026243318,0.091553673,0.25642696,0.048007246,0.092563346,0.150483608,0.024675336,0.092922613,0.083486646,0.014296323,0.090991274,0.026337802,0.010787368,0.045012861,0.279615134,0.031967927,0.026900969,0.200272202,0.012271576,0.011777066,0.146450967,0.009142011,0,0.09620747,0.009412669,0.22669363,0.551430553,0.091127107,0.160667062,0.507911712,0.087167898,0.108111322,0.418224305,0.079139622,0.052625507,0.368667275,0.064947179,0,0.346830279,0.049868312,0.150461197,0.298535556,0.104056417,0.088020623,0.280549794,0.071370706,0.040157974,0.293722719,0.038744286,0.0065189,0.306590229,0.018188365,0.173268259,0.263457924,0.0835467,0.130850852,0.162597835,0.05966172,0.096357405,0.08304581,0.036474906,0.070575595,0.016919166,0.019414447,0.205209911,0.268149823,0.057456702,0.218904495,0.150045902,0.030489068,0.225504041,0.071613878,0.01510673,0.226704657,0,0.005411595,0.234734833,0.300495178,0.030270364,0.273232043,0.215428501,0.009117141,0.29444921,0.148343235,0.003829233,0.30551511,0.081624478,0,b
0.1079254,0.527343929,0.08910221,0.170795888,0.491014421,0.060372936,0.226895481,0.39979732,0.043412264,0.285368919,0.334149957,0.025922805,0.339471787,0.311294854,0.010089144,0.192663625,0.293303013,0.068440337,0.25668183,0.259082824,0.038304232,0.301046938,0.255033463,0.016013436,0.333411306,0.256222427,0.003633507,0.157229081,0.258635193,0.061752064,0.204574108,0.152927727,0.042999152,0.227804035,0.07381016,0.03399799,0.239024729,0,0.029547278,0.113749862,0.255145878,0.048326831,0.113645852,0.145483553,0.021813616,0.112479791,0.077094972,0.010947965,0.108694866,0.020180255,0.007837296,0.06637311,0.278927863,0.03173722,0.039253324,0.196663141,0.006665319,0.017472997,0.141953826,0.00073576,0,0.091528475,0,0.220826954,0.54890281,0.084679874,0.161465436,0.514496624,0.078984705,0.109638423,0.418779552,0.071545724,0.05378297,0.362361729,0.058295375,0.000903159,0.342676461,0.044405069,0.146705776,0.301556945,0.093072429,0.08522138,0.278015971,0.060229272,0.035938919,0.289912522,0.028402787,0,0.304259241,0.008401327,0.168600887,0.26479581,0.074969149,0.129070371,0.163517475,0.050282843,0.096617609,0.085636795,0.027856734,0.073039681,0.021173567,0.012148932,0.201374501,0.268214047,0.051832091,0.2191948,0.146951139,0.025123775,0.22820732,0.071113259,0.012526959,0.23127076,0,0.005158827,0.234695822,0.299680859,0.027418375,0.284353703,0.219981968,0.006360762,0.314096183,0.15613091,0.002257556,0.334100455,0.092408717,0,b
0.109392121,0.528014749,0.081094514,0.173346922,0.493457109,0.051953424,0.228908762,0.399697036,0.0354774,0.28854765,0.331896693,0.018467575,0.344109014,0.310053498,0.003118381,0.19906126,0.292636603,0.062528212,0.262241557,0.25957045,0.03341971,0.307043537,0.254029036,0.011748023,0.340150788,0.255984098,0,0.162720025,0.255855292,0.056954175,0.209565505,0.151878804,0.040860064,0.23248668,0.073789924,0.034905974,0.244747564,0,0.032857858,0.118022189,0.251028746,0.044362694,0.11918591,0.143984318,0.020464245,0.118488625,0.078080624,0.012727417,0.115355834,0.02348873,0.011705779,0.068759307,0.274693757,0.028260347,0.040067814,0.19691053,0.005090937,0.017815188,0.144122273,0.001209825,0,0.095464617,0.002133407,0.21180439,0.534733146,0.089109321,0.156864941,0.505336314,0.083859548,0.10403353,0.408893615,0.0781447,0.05031848,0.345780104,0.066043455,0,0.323027164,0.053853855,0.139693499,0.29319039,0.106179817,0.083816171,0.270973057,0.073675155,0.036888182,0.2861408,0.042262245,0.002269655,0.301743716,0.023000792,0.164144874,0.256782085,0.087792708,0.118539929,0.156580061,0.066186424,0.08677423,0.078992695,0.046048447,0.064019918,0.00845167,0.031878278,0.202121913,0.25673762,0.062912494,0.214740813,0.136341304,0.035668265,0.222832799,0.065329909,0.021280274,0.224930108,0,0.01302129,0.242271006,0.282547832,0.036609698,0.292878509,0.207517385,0.012754619,0.326583683,0.148475736,0.004734635,0.349577069,0.088530391,0,b
0.119231209,0.526836246,0.084153287,0.182895049,0.490144223,0.05438718,0.239276871,0.398113996,0.037114084,0.298569009,0.331483275,0.01947134,0.353033647,0.306943208,0.003610931,0.204845056,0.291195899,0.063358298,0.268108323,0.25710687,0.033816528,0.313446328,0.253151983,0.01228223,0.347183838,0.255978912,0.000709116,0.168848187,0.254840165,0.057859249,0.215955421,0.151509404,0.041418999,0.238768086,0.073654801,0.035406876,0.250761971,0,0.03328963,0.124199703,0.25031063,0.045357831,0.125128269,0.142698377,0.020437032,0.123964921,0.076388896,0.011656649,0.120610833,0.022180676,0.01001101,0.075605109,0.274502665,0.029485162,0.044393964,0.19803825,0.004914775,0.019744039,0.147397727,0,0,0.101475328,0.000379317,0.21401298,0.520203143,0.091622441,0.161831915,0.494047016,0.07783089,0.10757184,0.397212297,0.069512358,0.051362932,0.332440346,0.057220362,0,0.312478095,0.044826686,0.140785575,0.289200097,0.097063682,0.080453336,0.265204579,0.063719247,0.035526872,0.272064447,0.031935614,0.00196898,0.281387359,0.01176703,0.172273099,0.249782026,0.082989695,0.126879454,0.152225882,0.059234772,0.096984625,0.078697681,0.036014952,0.074855149,0.01341635,0.019412257,0.214424431,0.250505954,0.062699433,0.227364421,0.133700281,0.033188079,0.235028505,0.065699667,0.016013771,0.235263109,0,0.005710706,0.257959068,0.278985828,0.040837031,0.310720384,0.212461054,0.015402518,0.346051753,0.159421533,0.005989216,0.368471563,0.10249421,0,b
0.12081109,0.526105076,0.083028734,0.18574591,0.489474744,0.051641107,0.242688879,0.395465165,0.033734158,0.301754907,0.326796263,0.01583562,0.35677366,0.305578738,0,0.206636205,0.288094968,0.061665725,0.269595578,0.252041191,0.03381199,0.316306308,0.245931387,0.014256045,0.351366892,0.248088866,0.00424242,0.169660613,0.253036261,0.057601038,0.217058405,0.150702953,0.043735418,0.239414349,0.073223352,0.040975705,0.250862256,0,0.04143627,0.125152662,0.248037636,0.046252757,0.126076415,0.143615276,0.02434621,0.125329465,0.077540874,0.018071756,0.122331247,0.023706585,0.017978378,0.076990739,0.270549595,0.031080808,0.045613065,0.197096497,0.009011216,0.019961357,0.147371262,0.005381376,0,0.102032036,0.006620303,0.213355482,0.511596262,0.085840306,0.159027457,0.489706397,0.072663585,0.104058504,0.395477712,0.064838201,0.050061643,0.326467216,0.052485324,0.0002985,0.30528152,0.040583722,0.135565639,0.284182608,0.094908705,0.076268613,0.262240529,0.061417513,0.031229615,0.267027527,0.030862257,0,0.276003391,0.012458526,0.16732645,0.245025069,0.081161987,0.121264637,0.149329424,0.059940949,0.091674566,0.075312555,0.041335795,0.069692433,0.009452343,0.028940495,0.209773719,0.245265067,0.060496379,0.223093748,0.128759712,0.032798763,0.230698645,0.061711192,0.020673379,0.229896963,0,0.015038081,0.253648818,0.272756875,0.037881624,0.308711052,0.205579132,0.011880219,0.344333172,0.152907789,0.003528677,0.366712391,0.098355591,0,b
0.120813429,0.54201442,0.081268157,0.18760781,0.505501091,0.049341287,0.247396871,0.407493651,0.0321282,0.307552174,0.335775793,0.014999166,0.363770738,0.312378705,0,0.212544814,0.296980858,0.062321682,0.28115733,0.266704023,0.034530487,0.329786643,0.257245272,0.014737479,0.366565332,0.256538451,0.004638143,0.174103096,0.259711534,0.057921577,0.222295895,0.155249447,0.04454251,0.245600417,0.075015292,0.042766426,0.257905081,0,0.044373397,0.127712339,0.253601462,0.045823731,0.129014403,0.147443086,0.023796085,0.129687026,0.080240026,0.019021984,0.127795666,0.025331467,0.020513117,0.077338338,0.275184959,0.029686145,0.044404015,0.198605478,0.006971896,0.019214585,0.145985484,0.004107051,0,0.097777158,0.006487407,0.232795775,0.530986845,0.09661367,0.176955521,0.506416082,0.089829321,0.119788587,0.410926342,0.084535257,0.067257464,0.344253123,0.074056707,0.020651937,0.320780516,0.063589253,0.149999022,0.295198649,0.10524586,0.085917234,0.27642566,0.069424028,0.035374045,0.281981558,0.034069158,0,0.292641938,0.011502467,0.181768,0.256449461,0.088781876,0.134045124,0.157492667,0.064557433,0.102914929,0.07695289,0.039692964,0.079409599,0.006197691,0.02155754,0.22488755,0.255569845,0.06666958,0.233965397,0.131929159,0.037232809,0.240461707,0.064092189,0.020412311,0.241276622,0,0.010551274,0.270783305,0.282072484,0.043495182,0.326573491,0.207062632,0.01608146,0.363895416,0.15063253,0.005677976,0.390471756,0.092022792,0,b
0.12666969,0.588672847,0.091288298,0.196673915,0.54775098,0.05880715,0.259815022,0.445276171,0.041195277,0.324454829,0.373669297,0.023683943,0.382574216,0.346998215,0.008427463,0.221390679,0.325498313,0.069369743,0.29615806,0.292332679,0.036857687,0.349777386,0.28816548,0.012809955,0.389153853,0.291465372,0,0.181586444,0.285174936,0.063063892,0.23407723,0.168283343,0.045690566,0.260195479,0.080778241,0.039605651,0.272875056,0,0.037723489,0.132571012,0.2788288,0.048902024,0.135325223,0.159848779,0.022713594,0.136494949,0.085930124,0.014545456,0.134149179,0.025200546,0.013916217,0.078818455,0.303750485,0.030810475,0.04477413,0.217150182,0.005499639,0.019301072,0.158131182,0.00171604,0,0.103127196,0.003325731,0.263278067,0.579200894,0.105009434,0.199599743,0.554199725,0.095278265,0.136425972,0.449186713,0.089721223,0.078349054,0.380016983,0.07942689,0.026483059,0.356446475,0.069503274,0.168896854,0.322752625,0.111545206,0.098046362,0.305558592,0.069161549,0.040941,0.311821818,0.027981743,0,0.323832005,0.002426095,0.202471316,0.281417549,0.094471707,0.148016453,0.17515406,0.066691395,0.112491846,0.084452644,0.038043812,0.086936831,0.006649047,0.01780194,0.249789655,0.279817164,0.071013294,0.254763126,0.147770122,0.037845358,0.259165406,0.071478546,0.019347049,0.258735716,0,0.009284705,0.300942421,0.306843221,0.046140477,0.356923342,0.222478211,0.015206158,0.396362484,0.160614491,0.004661635,0.424532592,0.097548306,0,b
0.137319118,0.602810889,0.1007838,0.20865798,0.561145097,0.070708178,0.268832654,0.45811215,0.052365419,0.334280103,0.385216653,0.032996401,0.393670678,0.362953454,0.015390843,0.229467273,0.338303298,0.076661717,0.304539382,0.302066922,0.040688921,0.356926978,0.306050718,0.014073856,0.395251602,0.317022145,0,0.189552039,0.298355937,0.068274528,0.24144876,0.174405962,0.04795184,0.266632885,0.083258122,0.039174803,0.278997004,0,0.035123639,0.139745444,0.293140292,0.052492552,0.138340414,0.167188853,0.024281077,0.137667388,0.090559781,0.013094932,0.134041101,0.029713094,0.010360934,0.085046701,0.319942683,0.033218816,0.047187656,0.229109496,0.007179976,0.02057986,0.167003483,0.00232514,0,0.110722601,0.002838396,0.266979337,0.60503307,0.118479967,0.201225698,0.577254504,0.105624432,0.134436369,0.469437867,0.096875964,0.071998596,0.39673391,0.083859686,0.015338719,0.369525075,0.070388068,0.172467411,0.337958992,0.119489085,0.097772837,0.323173523,0.075605977,0.040243626,0.332324743,0.032737486,0,0.34524399,0.005702145,0.207342029,0.29647547,0.102509692,0.150315166,0.18590185,0.073769864,0.115032554,0.093319982,0.044119537,0.090349376,0.01293081,0.022352651,0.25580591,0.296717376,0.079037763,0.261148989,0.15842095,0.043227836,0.266001046,0.076832831,0.021490932,0.266099751,0,0.008516692,0.306777477,0.328460068,0.054286286,0.365023553,0.239583641,0.019950502,0.406590104,0.173189446,0.006945029,0.43628937,0.105325699,0,b
